TestDataID,Rating
178,4.76228
179,4.95366
180,3.07824
181,4.35624
182,4.4724
183,4.02836
184,3.60846
185,4.26992
186,4.10541
187,4.19522
188,3.4945
189,4.54541
190,4.35242
191,3.60182
192,4.03923
193,3.05103
194,4.39454
195,4.29541
196,2.9179
197,4.25737
198,4.21397
199,2.90327
200,4.20454
201,4.37962
202,4.46273
203,1.68796
204,3.91512
205,2.0589
206,3.42999
207,4.06427
208,4.35561
209,3.04865
210,4.23751
211,3.45579
212,3.72642
213,4.07691
214,2.16678
215,4.19801
216,2.16428
217,4.84354
218,3.81888
219,4.25354
220,2.0394
221,4.2957
222,4.11003
223,4.49805
224,4.00874
225,3.26889
226,4.15623
227,1.74787
228,2.90665
229,2.41941
230,4.31922
231,3.89982
232,3.15258
233,4.4985
234,3.96031
235,2.94057
236,4.3911
237,4.24027
238,3.8524
239,3.72675
240,3.54059
241,3.53044
242,3.03587
243,3.60555
244,4.62301
245,4.37971
246,3.96914
247,3.73271
248,3.00872
249,3.62597
250,3.52075
251,3.96915
252,4.82565
253,2.63288
254,3.90193
255,2.78909
256,3.47694
257,3.21559
258,3.02262
259,3.22104
260,2.99981
261,3.20307
262,1.58752
263,2.82943
264,3.63667
265,2.11044
266,3.48656
267,3.75761
268,3.19618
269,3.74053
270,4.13615
271,3.02361
272,3.68968
273,2.65628
274,2.75842
275,4.09021
276,2.83363
277,2.81821
278,3.83698
279,3.46565
280,3.8089
281,3.80479
282,4.01121
283,3.56968
284,3.35189
285,3.30308
286,2.82433
287,3.10554
288,3.48215
289,3.0963
290,3.12811
291,3.14756
292,3.34282
293,3.03308
294,3.36325
295,3.19068
296,3.53763
297,3.27127
298,3.86316
299,3.88397
300,3.0562
301,3.53358
302,3.80967
303,3.45008
304,3.45704
305,3.80795
306,4.02971
307,3.55808
308,3.30669
309,3.49245
310,3.78316
311,3.68997
312,3.7918
313,3.37767
314,3.13667
315,3.26721
316,4.13497
317,3.04754
318,4.27489
319,3.1499
320,4.59582
321,3.97192
322,4.05122
323,3.52348
324,3.68199
325,4.45663
326,4.09186
327,3.50091
328,2.88395
329,2.55464
330,3.26621
331,2.95762
332,3.17025
333,3.60687
334,3.8485
335,3.46416
336,2.76853
337,2.33734
338,3.05582
339,3.44798
340,3.43049
341,3.05385
342,1.34006
343,3.59112
344,3.12522
345,2.86029
346,3.6741
347,2.43974
348,3.28875
349,3.58552
350,2.80953
351,3.16934
352,3.47066
353,2.47312
354,3.06754
355,2.60719
356,3.66937
357,2.71249
358,2.07629
359,3.65639
360,2.80334
361,2.97577
362,3.23596
363,2.60743
364,2.04753
365,2.66094
366,3.14655
367,3.00121
368,2.6502
369,4.75177
370,4.52335
371,4.39128
372,4.68663
373,4.18741
374,3.81363
375,4.1307
376,4.17775
377,4.16544
378,4.30656
379,4.02114
380,3.32039
381,4.14347
382,3.34373
383,4.17815
384,2.8079
385,3.98937
386,3.54443
387,4.11921
388,3.44175
389,4.25216
390,3.90984
391,3.81975
392,3.30762
393,3.9557
394,3.91405
395,4.0433
396,3.20771
397,3.31546
398,3.27153
399,4.19834
400,3.85986
401,3.41835
402,3.35812
403,1.61923
404,3.68471
405,3.72451
406,3.3097
407,4.13111
408,4.35894
409,1.88614
410,3.89165
411,3.81039
412,4.28176
413,4.10121
414,3.74047
415,3.82487
416,3.64837
417,3.51673
418,3.8239
419,3.91385
420,1.702
421,3.54476
422,3.95913
423,3.68258
424,3.89303
425,4.24309
426,3.41332
427,4.10669
428,3.99051
429,4.12253
430,3.70202
431,3.63154
432,3.44331
433,3.0804
434,3.22669
435,3.01099
436,3.00689
437,3.48484
438,3.89468
439,3.51403
440,3.30947
441,3.65579
442,3.85883
443,3.73516
444,3.51048
445,3.26958
446,3.4021
447,3.83434
448,3.75792
449,3.57281
450,3.76515
451,3.34935
452,3.10952
453,3.32799
454,3.61246
455,3.25987
456,3.12226
457,3.37946
458,3.42429
459,3.60102
460,3.68907
461,3.34923
462,3.8754
463,3.85005
464,3.5439
465,3.59361
466,3.95304
467,3.15939
468,3.37905
469,3.4288
470,3.78547
471,3.68971
472,3.3765
473,3.45666
474,3.73713
475,3.29682
476,3.26725
477,3.65777
478,3.24024
479,1.6416
480,3.29614
481,3.5839
482,3.35685
483,3.99002
484,4.55761
485,5.0
486,3.80907
487,4.26621
488,4.36776
489,4.00593
490,3.09857
491,4.34935
492,3.46737
493,3.84448
494,4.13807
495,3.25237
496,3.434
497,3.79132
498,2.41639
499,3.03772
500,3.82867
501,4.47384
502,4.0621
503,3.79623
504,3.94209
505,3.91554
506,3.67201
507,4.36143
508,4.41656
509,4.06542
510,3.76466
511,4.32139
512,4.23345
513,4.07038
514,4.19649
515,4.20677
516,3.8052
517,4.51659
518,4.0147
519,4.79261
520,3.5498
521,3.98161
522,4.32969
523,4.03303
524,3.6174
525,3.33496
526,3.77288
527,4.46054
528,4.29297
529,4.83823
530,3.83743
531,3.9463
532,4.53193
533,3.96441
534,4.49033
535,3.92729
536,3.68998
537,1.93642
538,4.62407
539,3.67914
540,3.69314
541,3.76764
542,4.07972
543,3.17147
544,2.53938
545,2.08506
546,3.57502
547,3.71911
548,3.08145
549,3.28336
550,2.68766
551,3.60488
552,2.33752
553,3.53827
554,1.665
555,4.34473
556,3.48323
557,4.07143
558,3.65462
559,3.65717
560,3.59396
561,4.24807
562,2.5604
563,3.27746
564,3.70693
565,3.71917
566,3.94562
567,4.26771
568,3.75664
569,3.36055
570,3.92655
571,4.2095
572,3.30575
573,4.36791
574,3.07926
575,3.97112
576,4.12828
577,3.40018
578,3.84331
579,3.81809
580,2.8509
581,4.3252
582,3.8044
583,3.79238
584,3.74518
585,4.04357
586,3.76643
587,3.79098
588,3.26434
589,3.98562
590,3.57245
591,4.05526
592,4.60371
593,4.14859
594,3.41465
595,3.4747
596,4.58838
597,4.31704
598,3.7364
599,3.63487
600,3.49678
601,4.5795
602,3.75458
603,3.66318
604,3.57761
605,2.86669
606,3.69138
607,4.23628
608,3.66269
609,3.47722
610,3.96428
611,4.42943
612,3.55577
613,3.70558
614,2.84657
615,2.62982
616,3.39089
617,3.00001
618,3.16451
619,3.26583
620,3.71241
621,2.99937
622,2.70963
623,2.82702
624,2.86096
625,2.89975
626,2.79834
627,3.5679
628,2.27152
629,3.54919
630,3.5103
631,2.85216
632,3.68256
633,2.54621
634,3.17479
635,2.25443
636,3.72548
637,3.91444
638,3.34582
639,2.78846
640,2.94667
641,2.77618
642,3.99248
643,4.23169
644,3.94244
645,4.84921
646,4.13086
647,4.49303
648,3.85142
649,2.66798
650,3.4494
651,3.08575
652,2.82406
653,2.83913
654,3.6557
655,3.6575
656,3.39964
657,1.58767
658,2.45819
659,2.29992
660,3.39195
661,3.9681
662,3.65446
663,3.79935
664,2.67937
665,3.82172
666,2.7496
667,3.21821
668,2.97694
669,3.32077
670,3.0175
671,3.82065
672,3.2408
673,3.18744
674,3.01319
675,2.22308
676,2.64731
677,2.78698
678,2.4209
679,3.56116
680,2.5901
681,1.97827
682,2.62951
683,2.89511
684,3.61269
685,2.82204
686,2.95569
687,1.9939
688,2.19599
689,2.44914
690,1.98135
691,3.43272
692,3.62055
693,3.43361
694,3.57371
695,3.08771
696,3.22966
697,3.15498
698,3.2915
699,3.83758
700,3.76135
701,2.09322
702,3.14101
703,4.09737
704,3.43541
705,4.09651
706,3.28966
707,4.10694
708,3.2191
709,3.69828
710,3.10539
711,3.33912
712,4.19558
713,3.96795
714,3.50508
715,3.26532
716,3.05042
717,1.84989
718,2.04801
719,3.38077
720,3.57271
721,4.0679
722,1.94051
723,3.68219
724,3.66087
725,3.52477
726,2.97391
727,3.71949
728,4.19577
729,3.10345
730,3.70196
731,3.87576
732,3.91519
733,2.71014
734,4.42052
735,4.96628
736,4.4539
737,4.53347
738,4.25107
739,4.53316
740,3.80663
741,4.43576
742,3.84219
743,3.09458
744,4.95342
745,3.92249
746,4.60749
747,5.0
748,3.9223
749,4.38317
750,4.67185
751,4.17882
752,4.26572
753,2.92096
754,4.90616
755,3.9867
756,4.45705
757,2.83636
758,4.32032
759,4.10048
760,4.74615
761,3.8624
762,3.36752
763,4.19245
764,4.14789
765,4.22596
766,4.55278
767,4.43758
768,2.77942
769,4.58161
770,4.63108
771,2.61185
772,4.56644
773,4.57918
774,4.22834
775,3.80026
776,4.81486
777,2.67728
778,3.8965
779,4.44607
780,4.71646
781,4.2027
782,2.85748
783,4.55548
784,4.01922
785,4.32353
786,4.54887
787,4.40772
788,4.96579
789,5.0
790,3.17778
791,3.43538
792,4.52678
793,5.0
794,4.62666
795,4.74028
796,4.63452
797,4.98345
798,3.97004
799,4.64569
800,4.29292
801,3.76606
802,4.06258
803,4.24054
804,4.08155
805,3.79362
806,3.27765
807,1.67992
808,4.19393
809,2.05687
810,3.73403
811,3.51171
812,2.26503
813,4.56111
814,4.66199
815,4.5571
816,4.25022
817,4.92233
818,4.08865
819,3.40712
820,4.06296
821,4.68791
822,3.40641
823,3.3535
824,4.18764
825,4.52045
826,4.32873
827,3.1583
828,4.26083
829,4.16578
830,4.37382
831,2.40322
832,3.72014
833,4.15225
834,3.90412
835,3.19723
836,4.39068
837,3.39917
838,4.29891
839,4.26372
840,2.77637
841,4.20654
842,2.79366
843,3.81924
844,4.30101
845,4.49929
846,4.25627
847,4.08215
848,3.00357
849,2.66436
850,4.03666
851,4.06338
852,4.33963
853,4.62879
854,3.58484
855,4.80287
856,5.0
857,4.61059
858,4.85353
859,4.62403
860,3.28625
861,3.014
862,3.74866
863,3.33109
864,3.78105
865,3.10145
866,3.74066
867,3.7855
868,3.76624
869,1.92717
870,3.38135
871,3.7579
872,3.77791
873,2.71842
874,3.89292
875,3.48603
876,3.65301
877,3.45117
878,2.88372
879,3.78964
880,3.5935
881,3.29914
882,3.32521
883,4.37579
884,3.65731
885,3.10213
886,3.52984
887,2.95228
888,3.22292
889,4.03637
890,3.71061
891,3.18786
892,3.54665
893,4.16923
894,2.87936
895,3.73733
896,4.01262
897,3.43023
898,2.83143
899,3.4624
900,3.79449
901,4.17357
902,4.18012
903,2.93784
904,3.33759
905,3.10335
906,4.33611
907,3.70663
908,4.36379
909,3.97483
910,3.41267
911,3.95699
912,4.01589
913,3.23648
914,3.53714
915,3.76557
916,2.71787
917,2.52212
918,3.24519
919,2.81679
920,3.23275
921,3.91795
922,3.99068
923,3.71308
924,3.92048
925,3.73194
926,3.90963
927,3.65777
928,3.02392
929,3.34269
930,3.50885
931,3.78087
932,3.43342
933,3.75725
934,2.73224
935,4.03792
936,3.86217
937,4.07827
938,3.50977
939,3.81363
940,3.87172
941,4.25933
942,2.94618
943,3.50786
944,3.98647
945,3.84671
946,2.97982
947,2.0022
948,2.73458
949,4.1849
950,2.59324
951,3.53851
952,4.26332
953,4.53683
954,4.59473
955,4.10468
956,4.37751
957,4.77726
958,4.6109
959,4.89119
960,4.61671
961,4.36449
962,4.18561
963,4.53615
964,4.94329
965,4.77808
966,4.23434
967,4.83928
968,4.23051
969,4.49748
970,3.99719
971,4.32654
972,3.75354
973,4.29979
974,5.0
975,3.11608
976,4.42789
977,3.25727
978,3.1524
979,4.05261
980,3.91593
981,3.72966
982,3.90549
983,3.66027
984,3.71469
985,1.92847
986,2.66575
987,2.69619
988,4.03641
989,4.18049
990,3.78712
991,3.34678
992,3.62847
993,1.97561
994,1.77439
995,3.5013
996,3.45999
997,2.36352
998,3.49578
999,3.16663
1000,2.60819
1001,4.1649
1002,2.71062
1003,2.26922
1004,4.04194
1005,4.57714
1006,2.97723
1007,3.00508
1008,2.86449
1009,3.30255
1010,4.34091
1011,4.43065
1012,4.18774
1013,3.73876
1014,3.83094
1015,4.49831
1016,3.829
1017,3.87877
1018,4.0257
1019,3.79694
1020,4.45339
1021,4.18905
1022,3.72908
1023,4.2204
1024,3.88079
1025,4.49408
1026,3.96191
1027,3.30105
1028,3.67944
1029,3.84633
1030,4.2465
1031,4.44007
1032,4.89711
1033,3.7177
1034,3.64715
1035,3.76136
1036,2.35852
1037,4.50321
1038,4.27219
1039,4.77159
1040,3.556
1041,3.79385
1042,4.749
1043,4.60092
1044,2.56926
1045,2.03561
1046,3.38197
1047,3.93137
1048,3.40561
1049,2.89749
1050,3.17177
1051,3.71079
1052,3.49903
1053,3.51713
1054,3.85876
1055,3.8298
1056,3.23328
1057,3.70062
1058,3.52368
1059,3.71246
1060,4.27732
1061,3.60642
1062,2.72132
1063,3.57567
1064,3.74675
1065,3.00371
1066,3.82629
1067,4.03971
1068,3.45131
1069,4.16334
1070,4.2052
1071,2.06399
1072,4.64616
1073,4.48303
1074,4.33384
1075,4.58232
1076,3.50606
1077,4.53802
1078,2.87816
1079,4.20781
1080,4.00023
1081,3.89414
1082,3.65451
1083,4.66114
1084,4.40897
1085,3.59265
1086,3.93229
1087,3.25102
1088,4.00528
1089,1.93058
1090,3.17914
1091,3.49049
1092,2.36343
1093,3.87661
1094,2.86349
1095,3.7486
1096,4.00092
1097,2.94788
1098,3.60867
1099,4.35567
1100,4.6144
1101,3.38969
1102,4.17158
1103,3.33076
1104,3.88977
1105,3.33753
1106,4.29888
1107,3.00102
1108,2.99619
1109,4.13481
1110,3.21076
1111,4.75258
1112,4.13718
1113,4.34703
1114,4.40153
1115,4.38238
1116,3.80458
1117,3.57127
1118,3.23854
1119,2.1725
1120,4.41496
1121,4.70523
1122,3.82671
1123,4.06777
1124,4.84381
1125,4.24749
1126,2.96763
1127,4.28032
1128,3.08867
1129,3.42697
1130,4.04967
1131,3.61597
1132,3.45713
1133,2.56486
1134,3.87813
1135,3.20483
1136,2.92918
1137,4.00394
1138,3.76599
1139,4.09658
1140,3.94518
1141,3.26202
1142,3.02983
1143,3.18437
1144,3.7574
1145,3.43272
1146,3.40607
1147,3.83379
1148,3.41036
1149,3.45897
1150,3.31794
1151,2.7716
1152,3.81571
1153,4.16481
1154,2.99288
1155,4.50208
1156,4.63122
1157,4.78199
1158,3.61084
1159,3.41517
1160,3.33643
1161,2.59125
1162,3.7134
1163,2.25724
1164,3.22989
1165,3.07884
1166,2.07933
1167,3.36177
1168,2.48249
1169,3.3622
1170,2.76868
1171,2.43864
1172,3.07292
1173,1.79484
1174,2.45757
1175,1.84751
1176,2.31764
1177,2.32546
1178,3.55626
1179,2.65046
1180,3.81374
1181,3.33578
1182,3.12247
1183,2.4817
1184,3.3038
1185,3.75496
1186,2.71868
1187,2.76382
1188,3.02665
1189,3.03707
1190,2.48981
1191,3.21511
1192,3.06243
1193,3.38216
1194,1.29041
1195,3.69024
1196,4.01509
1197,3.55518
1198,3.28372
1199,3.87362
1200,1.60803
1201,2.99319
1202,1.74528
1203,2.7522
1204,2.99704
1205,3.16143
1206,2.61433
1207,3.38039
1208,4.13952
1209,3.08828
1210,3.32503
1211,3.31284
1212,4.35523
1213,3.54039
1214,3.50247
1215,3.75684
1216,3.35516
1217,3.24633
1218,4.00138
1219,3.65213
1220,4.13496
1221,2.61294
1222,3.76957
1223,3.8029
1224,3.82428
1225,3.8254
1226,3.36849
1227,3.77385
1228,3.77487
1229,3.54048
1230,3.4374
1231,3.65048
1232,4.45645
1233,4.06358
1234,4.50145
1235,4.67229
1236,4.54133
1237,4.54404
1238,4.15894
1239,4.7442
1240,4.94455
1241,4.10887
1242,3.61912
1243,4.91687
1244,4.02743
1245,4.4857
1246,4.46069
1247,4.87077
1248,4.50819
1249,4.68998
1250,4.63258
1251,4.46156
1252,3.05199
1253,3.55602
1254,3.89952
1255,3.87078
1256,3.39971
1257,2.62469
1258,2.34851
1259,3.09289
1260,3.56325
1261,3.54846
1262,1.254
1263,3.64332
1264,2.1555
1265,2.79412
1266,3.39191
1267,2.08215
1268,3.75388
1269,3.33145
1270,4.92782
1271,4.58798
1272,4.60797
1273,4.70211
1274,4.42531
1275,4.84834
1276,4.23972
1277,4.81901
1278,4.62896
1279,4.92283
1280,4.75636
1281,4.34647
1282,2.47322
1283,3.08003
1284,3.78589
1285,4.18792
1286,2.84173
1287,2.39886
1288,2.44265
1289,2.60831
1290,3.39471
1291,2.0985
1292,3.65994
1293,3.44051
1294,3.7212
1295,5.0
1296,4.91089
1297,4.08438
1298,4.97509
1299,4.57651
1300,4.01263
1301,3.32346
1302,3.95453
1303,3.78853
1304,4.37733
1305,4.77787
1306,2.94925
1307,4.74002
1308,3.69428
1309,2.88734
1310,3.86066
1311,4.20398
1312,4.62959
1313,3.73741
1314,4.76434
1315,3.79337
1316,4.22208
1317,4.95154
1318,4.25348
1319,3.92348
1320,3.78137
1321,3.91207
1322,3.88181
1323,3.98413
1324,4.05335
1325,4.34191
1326,4.03093
1327,4.13639
1328,3.76472
1329,3.54756
1330,3.68522
1331,3.40161
1332,3.68768
1333,3.92964
1334,1.68364
1335,2.74828
1336,4.29101
1337,3.87181
1338,4.1585
1339,4.36582
1340,3.94851
1341,3.81923
1342,2.77232
1343,4.02561
1344,3.57831
1345,3.84005
1346,4.03597
1347,3.17417
1348,1.98405
1349,3.32438
1350,2.47472
1351,2.607
1352,2.58149
1353,4.86974
1354,4.84428
1355,3.98634
1356,3.55113
1357,3.87626
1358,4.53333
1359,4.39448
1360,3.95252
1361,1.2912
1362,4.8907
1363,4.01133
1364,4.13343
1365,4.68798
1366,4.67624
1367,4.68067
1368,4.63358
1369,4.1067
1370,3.8496
1371,3.31133
1372,2.96012
1373,4.14341
1374,3.09564
1375,4.45685
1376,2.81675
1377,3.57268
1378,3.6586
1379,3.09344
1380,4.14868
1381,4.20183
1382,3.81311
1383,4.39338
1384,2.65181
1385,3.09983
1386,3.71291
1387,3.9562
1388,3.8234
1389,3.8191
1390,3.70191
1391,2.68479
1392,2.99574
1393,3.66353
1394,2.57324
1395,4.45968
1396,4.32292
1397,2.78459
1398,4.58946
1399,4.5789
1400,4.4538
1401,3.42065
1402,3.57185
1403,3.80802
1404,4.50727
1405,4.31403
1406,3.38082
1407,2.95123
1408,2.9695
1409,3.3763
1410,3.03426
1411,1.96425
1412,3.84142
1413,3.5703
1414,2.96987
1415,3.64434
1416,3.28731
1417,2.48417
1418,3.18036
1419,3.7091
1420,3.23416
1421,2.91216
1422,2.27892
1423,3.68897
1424,3.22269
1425,2.7653
1426,3.36285
1427,3.67851
1428,3.92797
1429,3.48312
1430,3.35873
1431,2.92583
1432,3.81468
1433,3.49684
1434,2.86219
1435,3.61612
1436,3.52448
1437,3.28881
1438,2.96019
1439,2.76699
1440,3.17269
1441,4.58027
1442,3.3324
1443,3.29515
1444,3.75674
1445,3.28507
1446,3.50271
1447,3.2888
1448,4.00447
1449,2.95925
1450,3.26271
1451,3.05382
1452,3.46157
1453,1.8971
1454,2.87259
1455,3.9314
1456,3.86655
1457,3.46343
1458,4.21402
1459,4.75521
1460,3.70086
1461,4.2059
1462,3.52461
1463,3.20848
1464,3.76065
1465,3.431
1466,3.38495
1467,3.87253
1468,3.78866
1469,4.21067
1470,4.4992
1471,3.66474
1472,3.14036
1473,3.6823
1474,3.53072
1475,3.99538
1476,4.01658
1477,3.71695
1478,4.05763
1479,4.05687
1480,2.78877
1481,3.39906
1482,3.74345
1483,3.43498
1484,3.42944
1485,3.45303
1486,2.70748
1487,3.76988
1488,4.54707
1489,3.12381
1490,3.04776
1491,3.69876
1492,2.59773
1493,3.80749
1494,3.96179
1495,4.87801
1496,4.18552
1497,4.41782
1498,4.12658
1499,4.28636
1500,4.35529
1501,4.46442
1502,4.57263
1503,4.52795
1504,3.78234
1505,4.49429
1506,2.77664
1507,3.74724
1508,2.60928
1509,2.69166
1510,3.36943
1511,2.73138
1512,3.98182
1513,2.99619
1514,3.47246
1515,3.51404
1516,3.56957
1517,3.88112
1518,3.6897
1519,3.79873
1520,4.04739
1521,1.76466
1522,3.39226
1523,3.6092
1524,3.76084
1525,3.62403
1526,4.21585
1527,4.08462
1528,3.51422
1529,3.65738
1530,3.82346
1531,2.57575
1532,2.92048
1533,4.02514
1534,3.55826
1535,3.58208
1536,3.39545
1537,2.8054
1538,1.98834
1539,3.2427
1540,3.1655
1541,3.22085
1542,2.52899
1543,3.51265
1544,2.11017
1545,3.37079
1546,3.09764
1547,2.71659
1548,3.81289
1549,3.31173
1550,3.47304
1551,3.77996
1552,4.41837
1553,3.55799
1554,3.21317
1555,3.79872
1556,3.7197
1557,3.48248
1558,3.68747
1559,3.31917
1560,2.67373
1561,3.56716
1562,3.49964
1563,4.17601
1564,3.97844
1565,3.4815
1566,2.78309
1567,2.80246
1568,3.92425
1569,3.20067
1570,3.2146
1571,4.11457
1572,4.39115
1573,4.33874
1574,4.86561
1575,4.26262
1576,4.59843
1577,3.82199
1578,4.28281
1579,3.27625
1580,4.4738
1581,4.39139
1582,4.18246
1583,4.51223
1584,4.50659
1585,4.56534
1586,4.38281
1587,4.03698
1588,4.11167
1589,3.29094
1590,4.20383
1591,4.03455
1592,2.14192
1593,3.82183
1594,3.8029
1595,3.89042
1596,4.04913
1597,3.48383
1598,3.53092
1599,3.49782
1600,3.84099
1601,3.86371
1602,4.05285
1603,4.38201
1604,4.60783
1605,2.91165
1606,3.52995
1607,4.43042
1608,3.45453
1609,4.20893
1610,3.95575
1611,4.12248
1612,4.33308
1613,5.0
1614,4.62091
1615,4.07297
1616,3.98698
1617,4.31231
1618,4.39253
1619,4.57742
1620,3.11342
1621,3.50433
1622,3.97105
1623,3.37365
1624,4.04722
1625,4.74173
1626,4.58607
1627,4.48342
1628,4.6667
1629,4.82454
1630,4.52808
1631,4.49672
1632,5.0
1633,4.55652
1634,4.34183
1635,5.0
1636,3.91544
1637,4.28615
1638,4.95608
1639,4.83231
1640,2.5071
1641,3.88974
1642,2.90604
1643,3.1307
1644,3.97206
1645,3.05081
1646,2.67915
1647,3.86568
1648,3.5965
1649,3.003
1650,2.57491
1651,2.19634
1652,3.45463
1653,3.6479
1654,2.90887
1655,3.21696
1656,3.41753
1657,3.54132
1658,2.62127
1659,3.90603
1660,3.62222
1661,3.83646
1662,1.33936
1663,2.86673
1664,3.86413
1665,3.85679
1666,3.64507
1667,3.62414
1668,3.95207
1669,3.57684
1670,3.58466
1671,4.26287
1672,3.46891
1673,4.22391
1674,3.32241
1675,3.81306
1676,4.05071
1677,3.81911
1678,3.81346
1679,2.36513
1680,4.13881
1681,3.00866
1682,3.63593
1683,4.64964
1684,2.35782
1685,4.11005
1686,3.98825
1687,3.67025
1688,3.27762
1689,3.7793
1690,4.61794
1691,4.06095
1692,4.49995
1693,2.92633
1694,2.9818
1695,2.49321
1696,2.98162
1697,2.82237
1698,2.04389
1699,2.50504
1700,2.95443
1701,2.14852
1702,1.97245
1703,1.85514
1704,3.05778
1705,2.43671
1706,2.27373
1707,4.64799
1708,4.61489
1709,3.6936
1710,4.11897
1711,2.11103
1712,2.82291
1713,2.27076
1714,3.23399
1715,2.72145
1716,3.50862
1717,2.90057
1718,3.88832
1719,2.2579
1720,3.97418
1721,3.94005
1722,2.98024
1723,2.53202
1724,3.73074
1725,1.67039
1726,3.02277
1727,2.94056
1728,4.00189
1729,3.1554
1730,2.22627
1731,3.41028
1732,2.28856
1733,3.92616
1734,3.11912
1735,3.40048
1736,3.25308
1737,3.29184
1738,2.95761
1739,4.01219
1740,2.90815
1741,2.37363
1742,3.02486
1743,2.0146
1744,2.30792
1745,2.72951
1746,3.23443
1747,2.63838
1748,3.46544
1749,3.55916
1750,3.22529
1751,2.9375
1752,3.91761
1753,3.13137
1754,3.03509
1755,3.21783
1756,3.98685
1757,2.0853
1758,3.78742
1759,3.84781
1760,3.71392
1761,3.46513
1762,4.00323
1763,3.75409
1764,3.51559
1765,3.67565
1766,3.27201
1767,4.26657
1768,2.95308
1769,3.48807
1770,3.20434
1771,3.79519
1772,3.75029
1773,3.83343
1774,4.15567
1775,3.8825
1776,3.53031
1777,4.42658
1778,4.22832
1779,3.82554
1780,4.72832
1781,4.69971
1782,4.54147
1783,4.31174
1784,4.44961
1785,4.63154
1786,5.0
1787,3.78433
1788,4.09337
1789,4.00029
1790,3.95001
1791,3.87335
1792,3.99559
1793,3.48774
1794,3.29029
1795,4.1217
1796,4.02909
1797,4.05256
1798,4.03836
1799,4.16978
1800,3.595
1801,3.7022
1802,3.65265
1803,3.6825
1804,3.98629
1805,3.13942
1806,4.02436
1807,4.23682
1808,3.68898
1809,3.52719
1810,4.17952
1811,4.26295
1812,3.87694
1813,3.67483
1814,3.50857
1815,4.36928
1816,3.23011
1817,3.75332
1818,2.97677
1819,3.01601
1820,3.27627
1821,3.69367
1822,3.53557
1823,4.16874
1824,3.53467
1825,3.45269
1826,3.08596
1827,3.24937
1828,4.2491
1829,3.81501
1830,3.22547
1831,3.85562
1832,3.88798
1833,3.6127
1834,2.76277
1835,2.95685
1836,3.29395
1837,2.85459
1838,1.76528
1839,3.15626
1840,3.85471
1841,4.29473
1842,3.80969
1843,4.28148
1844,4.13764
1845,4.36159
1846,3.78605
1847,4.22053
1848,3.5951
1849,3.59734
1850,3.93343
1851,3.62663
1852,4.23896
1853,2.42982
1854,4.10308
1855,4.20058
1856,3.74132
1857,4.11613
1858,3.26256
1859,4.03822
1860,3.34609
1861,3.95023
1862,3.6676
1863,4.0404
1864,4.26348
1865,4.01748
1866,4.12248
1867,4.21001
1868,3.64781
1869,3.53354
1870,3.45481
1871,3.0489
1872,3.98211
1873,4.09614
1874,3.96354
1875,3.8315
